Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
.,com.thealgorithms.others,ArrayLeftRotationTest,testForHigherSizeStep,7,1,0,39,1,com.thealgorithms.others.ArrayLeftRotation,com.thealgorithms.others.ArrayLeftRotation
.,com.thealgorithms.others,BestFitCPUTest,testFitForUseOfOneBlock,7,1,0,20,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,BestFitCPUTest,testFitForEqualProcecesses,7,1,0,30,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,BestFitCPUTest,testFitForNoEmptyBlockCell,7,1,0,40,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,BestFitCPUTest,testFitForSameInputDifferentQuery,7,1,0,50,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,BestFitCPUTest,testFitForMoreBlocksNoFit,7,1,0,60,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForOneElement,5,1,0,10,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForTwoElements,5,1,0,17,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForThreeElements,5,1,0,24,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForFourElements,5,1,0,31,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForFiveElements,5,1,0,38,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForSixElements,5,1,0,45,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,CalculateMaxOfMinTest,testForSevenElements,5,1,0,52,1,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin,com.thealgorithms.datastructures.stacks.CalculateMaxOfMin
.,com.thealgorithms.others,ConwayTest,testGenerateWith1,3,1,0,8,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,ConwayTest,testGenerateWith123456,3,1,0,13,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,ConwayTest,testGenerateWith1A1Z3E1R1T3G1F1D2E1S1C,3,1,0,20,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,ConwayTest,testGenerateNextElementWith1,3,1,0,27,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,ConwayTest,testGenerateNextElementWith123456,3,1,0,32,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,ConwayTest,testGenerateNextElementWith1A1Z3E1R1T3G1F1D2E1S1C,3,1,0,37,1,com.thealgorithms.others.Conway,com.thealgorithms.others.Conway
.,com.thealgorithms.others,CountCharTest,testCountCharacters,5,1,0,9,1,com.thealgorithms.others.CountChar,com.thealgorithms.others.CountChar
.,com.thealgorithms.others,CountFriendsPairingTest,testForOneElement,4,1,0,10,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForTwoElements,4,1,0,16,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForThreeElements,4,1,0,22,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForFourElements,4,1,0,28,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForFiveElements,4,1,0,34,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForSixElements,4,1,0,40,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForSevenElements,4,1,0,46,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,CountFriendsPairingTest,testForEightElements,4,1,0,52,1,com.thealgorithms.dynamicprogramming.CountFriendsPairing,com.thealgorithms.dynamicprogramming.CountFriendsPairing
.,com.thealgorithms.others,countSetBitsTest,testSetBits,7,1,0,9,1,com.thealgorithms.others.countSetBits,com.thealgorithms.others.countSetBits
.,com.thealgorithms.others,CountWordsTest,testWordCount,11,2,0,9,1,com.thealgorithms.others.CountWords,com.thealgorithms.others.CountWords
.,com.thealgorithms.others,CountWordsTest,testSecondaryWordCount,12,2,0,23,1,com.thealgorithms.others.CountWords,com.thealgorithms.others.CountWords
.,com.thealgorithms.others,CRC16Test,testCRC16,5,1,0,11,1,com.thealgorithms.others.CRC16,com.thealgorithms.others.CRC16
.,com.thealgorithms.others,CRCAlgorithmTest,test1,6,1,0,10,1,com.thealgorithms.others.CRCAlgorithm,com.thealgorithms.others.CRCAlgorithm
.,com.thealgorithms.others,CRCAlgorithmTest,test2,6,1,0,20,1,com.thealgorithms.others.CRCAlgorithm,com.thealgorithms.others.CRCAlgorithm
.,com.thealgorithms.others,EulersFunctionTest,testGetEuler,22,2,0,10,1,com.thealgorithms.others.EulersFunction,com.thealgorithms.others.EulersFunction
.,com.thealgorithms.others,EulersFunctionTest,testGetEulerThrowsExceptionForNonPositiveInput,3,1,0,35,1,,
.,com.thealgorithms.others,FirstFitCPUTest,testFitForUseOfOneBlock,7,1,0,20,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,FirstFitCPUTest,testFitForEqualProcecesses,7,1,0,30,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,FirstFitCPUTest,testFitForNoEmptyBlockCell,7,1,0,40,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,FirstFitCPUTest,testFitForSameInputDifferentQuery,7,1,0,50,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,FirstFitCPUTest,testFitForMoreBlocksNoFit,7,1,0,60,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,KadaneAlogrithmTest,testForOneElement,4,1,0,10,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForTwoElements,4,1,0,16,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForThreeElements,4,1,0,22,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForFourElements,4,1,0,28,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForFiveElements,4,1,0,34,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForSixElements,4,1,0,40,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForSevenElements,4,1,0,46,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,KadaneAlogrithmTest,testForEightElements,4,1,0,52,1,com.thealgorithms.dynamicprogramming.KadaneAlgorithm,com.thealgorithms.dynamicprogramming.KadaneAlgorithm
.,com.thealgorithms.others,LineSweepTest,testForOverlap,4,1,0,7,1,com.thealgorithms.others.LineSweep,com.thealgorithms.others.LineSweep
.,com.thealgorithms.others,LineSweepTest,testForNoOverlap,4,1,0,13,1,com.thealgorithms.others.LineSweep,com.thealgorithms.others.LineSweep
.,com.thealgorithms.others,LineSweepTest,testForOverlapWhenEndAEqualsStartBAndViceVersa,4,1,0,18,1,com.thealgorithms.others.LineSweep,com.thealgorithms.others.LineSweep
.,com.thealgorithms.others,LineSweepTest,testForMaximumEndPoint,4,1,0,23,1,com.thealgorithms.others.LineSweep,com.thealgorithms.others.LineSweep
.,com.thealgorithms.others,LinkListSortTest,testForOneElement,4,1,0,10,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForTwoElements,4,1,0,16,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForThreeElements,4,1,0,22,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForFourElements,4,1,0,28,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForFiveElements,4,1,0,34,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForSixElements,4,1,0,40,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForSevenElements,4,1,0,46,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LinkListSortTest,testForEightElements,4,1,0,52,1,com.thealgorithms.sorts.LinkListSort,com.thealgorithms.sorts.LinkListSort
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicPositive,7,1,0,14,1,com.thealgorithms.others.LowestBasePalindrome,com.thealgorithms.others.LowestBasePalindrome
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicNegative,4,1,0,23,1,com.thealgorithms.others.LowestBasePalindrome,com.thealgorithms.others.LowestBasePalindrome
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicInBasePositive,7,1,0,29,1,com.thealgorithms.others.LowestBasePalindrome,com.thealgorithms.others.LowestBasePalindrome
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicInBaseNegative,4,1,0,38,1,com.thealgorithms.others.LowestBasePalindrome,com.thealgorithms.others.LowestBasePalindrome
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicInBaseThrowsExceptionForNegativeNumbers,3,1,0,44,1,,
.,com.thealgorithms.others,LowestBasePalindromeTest,testIsPalindromicInBaseThrowsExceptionForWrongBases,3,1,0,49,1,,
.,com.thealgorithms.others,LowestBasePalindromeTest,testLowestBasePalindrome,24,2,0,54,1,com.thealgorithms.others.LowestBasePalindrome,com.thealgorithms.others.LowestBasePalindrome
.,com.thealgorithms.others,NewManShanksPrimeTest,testOne,3,1,0,10,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testTwo,3,1,0,15,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testThree,3,1,0,20,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testFour,3,1,0,25,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testFive,3,1,0,30,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testSix,3,1,0,35,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testSeven,3,1,0,40,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NewManShanksPrimeTest,testEight,3,1,0,45,1,com.thealgorithms.dynamicprogramming.NewManShanksPrime,com.thealgorithms.dynamicprogramming.NewManShanksPrime
.,com.thealgorithms.others,NextFitCPUTest,testFitForUseOfOneBlock,7,1,0,20,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,NextFitCPUTest,testFitForEqualProcecesses,7,1,0,30,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,NextFitCPUTest,testFitForNoEmptyBlockCell,7,1,0,40,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,NextFitCPUTest,testFitForSameInputDifferentQuery,7,1,0,50,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,NextFitCPUTest,testFitForMoreBlocksNoFit,7,1,0,60,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,PasswordGenTest,failGenerationWithSameMinMaxLengthTest,7,1,0,9,1,,
.,com.thealgorithms.others,PasswordGenTest,generateOneCharacterPassword,4,1,0,15,1,com.thealgorithms.others.PasswordGen,com.thealgorithms.others.PasswordGen
.,com.thealgorithms.others,PasswordGenTest,failGenerationWithMinLengthSmallerThanMaxLengthTest,8,1,0,21,1,,
.,com.thealgorithms.others,PasswordGenTest,generatePasswordNonEmptyTest,4,1,0,28,1,com.thealgorithms.others.PasswordGen,com.thealgorithms.others.PasswordGen
.,com.thealgorithms.others,SieveOfEratosthenesTest,testfFindPrimesTill1,3,1,0,9,1,com.thealgorithms.others.SieveOfEratosthenes,com.thealgorithms.others.SieveOfEratosthenes
.,com.thealgorithms.others,SieveOfEratosthenesTest,testfFindPrimesTill2,3,1,0,14,1,com.thealgorithms.others.SieveOfEratosthenes,com.thealgorithms.others.SieveOfEratosthenes
.,com.thealgorithms.others,SieveOfEratosthenesTest,testfFindPrimesTill4,5,1,0,19,1,com.thealgorithms.others.SieveOfEratosthenes,com.thealgorithms.others.SieveOfEratosthenes
.,com.thealgorithms.others,SieveOfEratosthenesTest,testfFindPrimesTill40,7,1,0,26,1,com.thealgorithms.others.SieveOfEratosthenes,com.thealgorithms.others.SieveOfEratosthenes
.,com.thealgorithms.others,SieveOfEratosthenesTest,testfFindPrimesTill240,5,1,0,35,1,com.thealgorithms.others.SieveOfEratosthenes,com.thealgorithms.others.SieveOfEratosthenes
.,com.thealgorithms.others,SieveOfEratosthenesTest,testFindPrimesTillThrowsExceptionForNonPositiveInput,3,1,0,42,1,,
.,com.thealgorithms.others,StackPostfixNotationTest,testEvaluate,6,2,0,11,1,com.thealgorithms.others.StackPostfixNotation,com.thealgorithms.others.StackPostfixNotation
.,com.thealgorithms.others,StackPostfixNotationTest,testIfEvaluateThrowsExceptionForEmptyInput,3,1,0,19,1,,
.,com.thealgorithms.others,StackPostfixNotationTest,testIfEvaluateThrowsExceptionForInproperInput,3,1,0,24,1,,
.,com.thealgorithms.others,StackPostfixNotationTest,testIfEvaluateThrowsExceptionForInputWithUnknownOperation,3,1,0,29,1,,
.,com.thealgorithms.others,StackPostfixNotationTest,testIfEvaluateThrowsExceptionForInputWithTooFewArgsA,3,1,0,34,1,,
.,com.thealgorithms.others,StackPostfixNotationTest,testIfEvaluateThrowsExceptionForInputWithTooFewArgsB,3,1,0,39,1,,
.,com.thealgorithms.others,TestPrintMatrixInSpiralOrder,testOne,7,1,0,9,1,com.thealgorithms.others.PrintAMatrixInSpiralOrder,com.thealgorithms.others.PrintAMatrixInSpiralOrder
.,com.thealgorithms.others,TestPrintMatrixInSpiralOrder,testTwo,7,1,0,18,1,com.thealgorithms.others.PrintAMatrixInSpiralOrder,com.thealgorithms.others.PrintAMatrixInSpiralOrder
.,com.thealgorithms.others,TwoPointersTest,twoPointersFirstTestCase,5,1,0,9,1,com.thealgorithms.others.TwoPointers,com.thealgorithms.others.TwoPointers
.,com.thealgorithms.others,TwoPointersTest,twoPointersSecondTestCase,5,1,0,16,1,com.thealgorithms.others.TwoPointers,com.thealgorithms.others.TwoPointers
.,com.thealgorithms.others,TwoPointersTest,twoPointersThirdTestCase,5,1,0,23,1,com.thealgorithms.others.TwoPointers,com.thealgorithms.others.TwoPointers
.,com.thealgorithms.others,TwoPointersTest,twoPointersFourthTestCase,5,1,0,30,1,com.thealgorithms.others.TwoPointers,com.thealgorithms.others.TwoPointers
.,com.thealgorithms.others,TwoPointersTest,twoPointersFiftiethTestCase,5,1,0,37,1,com.thealgorithms.others.TwoPointers,com.thealgorithms.others.TwoPointers
.,com.thealgorithms.others,UniquePathsTests,testForOneElement,3,1,0,10,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForTwoElements,3,1,0,15,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForThreeElements,3,1,0,20,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForFourElements,3,1,0,25,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForFiveElements,3,1,0,30,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForSixElements,3,1,0,35,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForSevenElements,3,1,0,40,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,UniquePathsTests,testForEightElements,3,1,0,45,1,com.thealgorithms.dynamicprogramming.UniquePaths,com.thealgorithms.dynamicprogramming.UniquePaths
.,com.thealgorithms.others,WorstFitCPUTest,testFitForUseOfOneBlock,7,1,0,20,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,WorstFitCPUTest,testFitForEqualProcecesses,7,1,0,30,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,WorstFitCPUTest,testFitForNoEmptyBlockCell,7,1,0,40,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,WorstFitCPUTest,testFitForSameInputDifferentQuery,7,1,0,50,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,WorstFitCPUTest,testFitForMoreBlocksNoFit,7,1,0,60,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others,WorstFitCPUTest,testFitBadCase,7,1,0,70,1,com.thealgorithms.others.MemoryManagementAlgorithms,com.thealgorithms.others.MemoryManagementAlgorithms
.,com.thealgorithms.others.cn,HammingDistance,HammingDistance,2,1,0,4,0,,
.,com.thealgorithms.others.cn,HammingDistance,checkChar,5,2,1,7,0,,
.,com.thealgorithms.others.cn,HammingDistance,compute,5,1,2,13,0,com.thealgorithms.others.cn.HammingDistance,com.thealgorithms.others.cn.HammingDistance
.,com.thealgorithms.others.cn,HammingDistance,compute,10,3,2,19,0,com.thealgorithms.others.cn.HammingDistance,com.thealgorithms.others.cn.HammingDistance
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForDifferentBits,4,1,0,7,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForDifferentBitsLength,4,1,0,22,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForSameBits,5,1,0,28,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForLongDataBits,4,1,0,35,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,mismatchDataBits,7,1,0,41,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,mismatchDataBits2,7,1,0,48,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForLongDataBitsSame,5,1,0,55,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForEmptyInput,5,1,0,62,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,checkForInputOfLength1,5,1,0,69,1,,
.,com.thealgorithms.others.cn,HammingDistanceTest,computeThrowsExceptionWhenInputsAreNotBitStrs,7,1,0,76,1,,
.,com.thealgorithms.scheduling,FCFSScheduling,FCFSScheduling,3,1,1,14,0,,
.,com.thealgorithms.scheduling,FCFSScheduling,scheduleProcesses,4,1,0,18,0,com.thealgorithms.scheduling.FCFSScheduling,com.thealgorithms.scheduling.FCFSScheduling
.,com.thealgorithms.scheduling,FCFSScheduling,evaluateWaitingTime,14,3,0,23,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,FCFSScheduling,evaluateTurnAroundTime,5,2,0,42,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,RRScheduling,RRScheduling,4,1,2,23,0,,
.,com.thealgorithms.scheduling,RRScheduling,scheduleProcesses,4,1,0,28,0,com.thealgorithms.scheduling.RRScheduling,com.thealgorithms.scheduling.RRScheduling
.,com.thealgorithms.scheduling,RRScheduling,evaluateTurnAroundTime,49,12,0,33,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,RRScheduling,evaluateWaitingTime,3,2,0,97,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,SJFScheduling,SJFScheduling,5,1,1,16,0,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFScheduling,sortByArrivalTime,13,4,0,26,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,SJFScheduling,scheduleProcesses,28,6,0,40,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails; com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFScheduling,findShortestJob,15,4,1,77,0,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,FCFSSchedulingTest,testingProcesses,15,1,0,12,1,com.thealgorithms.scheduling.FCFSScheduling,com.thealgorithms.devutils.entities.ProcessDetails; com.thealgorithms.scheduling.FCFSScheduling
.,com.thealgorithms.scheduling,FCFSSchedulingTest,addProcessesForFCFS,10,1,0,34,0,,
.,com.thealgorithms.scheduling,RRSchedulingTest,testingProcesses,24,1,0,11,1,com.thealgorithms.scheduling.RRScheduling,com.thealgorithms.devutils.entities.ProcessDetails; com.thealgorithms.scheduling.RRScheduling
.,com.thealgorithms.scheduling,RRSchedulingTest,addProcessesForRR,16,1,0,45,0,,
.,com.thealgorithms.scheduling,SJFSchedulingTest,initialisation0,5,1,0,11,0,,
.,com.thealgorithms.scheduling,SJFSchedulingTest,initialisation1,9,1,0,17,0,,
.,com.thealgorithms.scheduling,SJFSchedulingTest,initialisation2,6,1,0,28,0,,
.,com.thealgorithms.scheduling,SJFSchedulingTest,initialisation3,6,1,0,35,0,,
.,com.thealgorithms.scheduling,SJFSchedulingTest,constructor,6,1,0,41,1,com.thealgorithms.devutils.entities.ProcessDetails,com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,SJFSchedulingTest,sort,11,1,0,49,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling; com.thealgorithms.devutils.entities.ProcessDetails
.,com.thealgorithms.scheduling,SJFSchedulingTest,scheduling,11,1,0,62,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFSchedulingTest,schedulingOf_TwoProcesses,7,1,0,75,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFSchedulingTest,schedulingOfA_ShortestJobArrivingLast,8,1,0,84,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFSchedulingTest,scheduling_WithProcessesNotComingBackToBack,8,1,0,93,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.scheduling,SJFSchedulingTest,schedulingOf_nothing,6,1,0,102,1,com.thealgorithms.scheduling.SJFScheduling,com.thealgorithms.scheduling.SJFScheduling
.,com.thealgorithms.searches,BinarySearch,find,3,1,2,24,0,com.thealgorithms.searches.BinarySearch,com.thealgorithms.searches.BinarySearch
.,com.thealgorithms.searches,BinarySearch,search,16,4,4,35,0,com.thealgorithms.searches.BinarySearch,com.thealgorithms.searches.BinarySearch
.,com.thealgorithms.searches,BinarySearch,main,12,1,1,62,0,,
.,com.thealgorithms.searches,BinarySearch2dArray,BinarySearch,21,10,2,13,0,com.thealgorithms.searches.BinarySearch2dArray,com.thealgorithms.searches.BinarySearch2dArray
.,com.thealgorithms.searches,BinarySearch2dArray,binarySearch,9,4,5,55,0,,
.,com.thealgorithms.searches,BreadthFirstSearch,search,14,4,2,13,0,,
.,com.thealgorithms.searches,DepthFirstSearch,search,6,2,2,38,0,com.thealgorithms.searches.DepthFirstSearch,com.thealgorithms.searches.DepthFirstSearch
.,com.thealgorithms.searches,DepthFirstSearch,assertThat,5,2,2,46,0,,
